id,career,engJmNm,hist,implNm,instiNm,jmNm,job,mdobligFldNm,seriesNm,summary,trend
1924,None,식품접객업 및 집단 급식소 등에서 조리사로 근무하거나 운영이 가능함. 업체간지역간의 이동이 많은 편이고 고용과 임금에 있어서 안정적이지는 못한 편이지만조리에 대한 전문가로 인정받게 되면 높은 수익과 직업적 안정성을 보장받게 된다. - 식품위생법상 대통령령이 정하는 식품접객영업자(복어조리판매영업 등)와  집단급식소의 운영자는 조리사 자격을 취득하고 시장·군수·구청장의 면허를  받은 조리사를 두어야 한다.* 관련법 : 식품위생법 제34조 제36조 같은법 시행령 제18조 같은법 시행규칙 제46조,Industrial  Engineer Cook Western Food,None,한국산업인력공단,식품의약품안전처,양식조리산업기사,응시하고자 하는 종목에관한 기술기초이론지식 또는 숙련기능을 바탕으로 복합적인 기능 업무를 수행할 수 있는 능력의 유무,조리,기사,외식산업이 점점 대형화·전문화하면서 조리업무 전반에 대한 기술·인력·경영관리를  담당할 전문인력의 필요성이 커지고 있다. 이에 따라 정부는 기존의 기능만을 평가하는 조리기능사 자격으로는 외식산업 발전에  한계가 있다고 보고 조리산업 중간관리자의 기술과 관리능력을 평가하는 조리산업기사  자격을 신설했다.  조리산업기사는 외식업체 등 조리산업 관련기관에서 조리업무가 효율적으로 이뤄질 수  있도록 관리하는 역할을 맡는다.  한식 중식 일식 양식 복어조리부문에 배속되어 제공될 음식에 대한 계획을 세우고  조리할 재료를 선정 구입 검수하고 선정된 재료를 적정한 조리기구를 사용하여 조리 업무를 수행하며 또한 음식을 제공하는 장소에서 조리시설 및 기구를 위생적으로 관 리 유지하고 필요한 각종 재료를 구입 위생학적 영양학적으로 저장 관리하면서 제 공될 음식을 조리하여 제공하는 직종이다.,- 요구사항의 내용과 지급된 재료로 요구하는 작품을 시험시간 내에 만들어 내는 작업. - 주요 평가내용 : 위생상태 및 안전관리 조리기술(재료 손질 기구 취급 조리하기 등) 작품의 평가 정리정돈 등
1925,None,식품접객업 및 집단 급식소 등에서 조리사로 근무하거나 운영이 가능함. 업체간지역간의 이동이 많은 편이고 고용과 임금에 있어서 안정적이지는 못한 편이지만조리에 대한 전문가로 인정받게 되면 높은 수익과 직업적 안정성을 보장받게 된다. - 식품위생법상 대통령령이 정하는 식품접객영업자(복어조리판매영업 등)와  집단급식소의 운영자는 조리사 자격을 취득하고 시장·군수·구청장의 면허를  받은 조리사를 두어야 한다.* 관련법 : 식품위생법 제34조 제36조 같은법 시행령 제18조 같은법 시행규칙 제46조,Industrial  Engineer Cook Japanese Food,None,한국산업인력공단,식품의약품안전처,일식조리산업기사,응시하고자 하는 종목에관한 기술기초이론지식 또는 숙련기능을 바탕으로 복합적인 기능 업무를 수행할 수 있는 능력의 유무,조리,기사,외식산업이 점점 대형화·전문화하면서 조리업무 전반에 대한 기술·인력·경영관리를  담당할 전문인력의 필요성이 커지고 있다. 이에 따라 정부는 기존의 기능만을 평가하는 조리기능사 자격으로는 외식산업 발전에  한계가 있다고 보고 조리산업 중간관리자의 기술과 관리능력을 평가하는 조리산업기사  자격을 신설했다.  조리산업기사는 외식업체 등 조리산업 관련기관에서 조리업무가 효율적으로 이뤄질 수  있도록 관리하는 역할을 맡는다.  한식 중식 일식 양식 복어조리부문에 배속되어 제공될 음식에 대한 계획을 세우고  조리할 재료를 선정 구입 검수하고 선정된 재료를 적정한 조리기구를 사용하여 조리 업무를 수행하며 또한 음식을 제공하는 장소에서 조리시설 및 기구를 위생적으로 관 리 유지하고 필요한 각종 재료를 구입 위생학적 영양학적으로 저장 관리하면서 제 공될 음식을 조리하여 제공하는 직종이다.,- 요구사항의 내용과 지급된 재료로 요구하는 작품을 시험시간 내에 만들어 내는 작업. - 주요 평가내용 : 위생상태 및 안전관리 조리기술(재료 손질 기구 취급 조리하기 등) 작품의 평가 정리정돈 등
1926,None,None,Industrial Engineer Cook (Western),None,한국산업인력공단,보건복지부,조리산업기사,None,조리,기사,None,None
1927,None,None,Industrial Engineer Cook,None,한국산업인력공단,보건복지부,조리산업기사,None,조리,기사,None,None
1928,None,None,Industrial Engineer Cook (Korean),None,한국산업인력공단,보건복지부,조리산업기사,None,조리,기사,None,None
1929,None,None,Industrial Engineer Cook (Chinese),None,한국산업인력공단,보건복지부,조리산업기사,None,조리,기사,None,None
1930,None,None,Industrial Engineer Cook (Japanese),None,한국산업인력공단,보건복지부,조리산업기사,None,조리,기사,None,None
1931,None,None,Industrial Engineer Bartender,None,한국산업인력공단,보건복지부,조주산업기사,None,조리,기사,None,None
1932,None,식품접객업 및 집단 급식소 등에서 조리사로 근무하거나 운영이 가능함. 업체간지역간의 이동이 많은 편이고 고용과 임금에 있어서 안정적이지는 못한 편이지만조리에 대한 전문가로 인정받게 되면 높은 수익과 직업적 안정성을 보장받게 된다. - 식품위생법상 대통령령이 정하는 식품접객영업자(복어조리판매영업 등)와  집단급식소의 운영자는 조리사 자격을 취득하고 시장·군수·구청장의 면허를  받은 조리사를 두어야 한다.* 관련법 : 식품위생법 제34조 제36조 같은법 시행령 제18조 같은법 시행규칙 제46조,'Industrial  Engineer Cook Chinese Food,None,한국산업인력공단,식품의약품안전처,중식조리산업기사,응시하고자 하는 종목에관한 기술기초이론지식 또는 숙련기능을 바탕으로 복합적인 기능 업무를 수행할 수 있는 능력의 유무,조리,기사,외식산업이 점점 대형화·전문화하면서 조리업무 전반에 대한 기술·인력·경영관리를  담당할 전문인력의 필요성이 커지고 있다. 이에 따라 정부는 기존의 기능만을 평가하는 조리기능사 자격으로는 외식산업 발전에  한계가 있다고 보고 조리산업 중간관리자의 기술과 관리능력을 평가하는 조리산업기사  자격을 신설했다.  조리산업기사는 외식업체 등 조리산업 관련기관에서 조리업무가 효율적으로 이뤄질 수  있도록 관리하는 역할을 맡는다.  한식 중식 일식 양식 복어조리부문에 배속되어 제공될 음식에 대한 계획을 세우고  조리할 재료를 선정 구입 검수하고 선정된 재료를 적정한 조리기구를 사용하여 조리 업무를 수행하며 또한 음식을 제공하는 장소에서 조리시설 및 기구를 위생적으로 관 리 유지하고 필요한 각종 재료를 구입 위생학적 영양학적으로 저장 관리하면서 제 공될 음식을 조리하여 제공하는 직종이다.,- 요구사항의 내용과 지급된 재료로 요구하는 작품을 시험시간 내에 만들어 내는 작업. - 주요 평가내용 : 위생상태 및 안전관리 조리기술(재료 손질 기구 취급 조리하기 등) 작품의 평가 정리정돈 등
1933,None,식품접객업 및 집단 급식소 등에서 조리사로 근무하거나 운영이 가능함. 업체간지역간의 이동이 많은 편이고 고용과 임금에 있어서 안정적이지는 못한 편이지만조리에 대한 전문가로 인정받게 되면 높은 수익과 직업적 안정성을 보장받게 된다. - 식품위생법상 대통령령이 정하는 식품접객영업자(복어조리판매영업 등)와  집단급식소의 운영자는 조리사 자격을 취득하고 시장·군수·구청장의 면허를  받은 조리사를 두어야 한다.* 관련법 : 식품위생법 제34조 제36조 같은법 시행령 제18조 같은법 시행규칙 제46조,Industrial Engineer Cook Korean Food,None,한국산업인력공단,식품의약품안전처,한식조리산업기사,응시하고자 하는 종목에관한 기술기초이론지식 또는 숙련기능을 바탕으로 복합적인 기능 업무를 수행할 수 있는 능력의 유무,조리,기사,외식산업이 점점 대형화·전문화하면서 조리업무 전반에 대한 기술·인력·경영관리를  담당할 전문인력의 필요성이 커지고 있다. 이에 따라 정부는 기존의 기능만을 평가하는 조리기능사 자격으로는 외식산업 발전에  한계가 있다고 보고 조리산업 중간관리자의 기술과 관리능력을 평가하는 조리산업기사  자격을 신설했다.  조리산업기사는 외식업체 등 조리산업 관련기관에서 조리업무가 효율적으로 이뤄질 수  있도록 관리하는 역할을 맡는다.  한식 중식 일식 양식 복어조리부문에 배속되어 제공될 음식에 대한 계획을 세우고  조리할 재료를 선정 구입 검수하고 선정된 재료를 적정한 조리기구를 사용하여 조리 업무를 수행하며 또한 음식을 제공하는 장소에서 조리시설 및 기구를 위생적으로 관 리 유지하고 필요한 각종 재료를 구입 위생학적 영양학적으로 저장 관리하면서 제 공될 음식을 조리하여 제공하는 직종이다.,- 요구사항의 내용과 지급된 재료로 요구하는 작품을 시험시간 내에 만들어 내는 작업. - 주요 평가내용 : 위생상태 및 안전관리 조리기술(재료 손질 기구 취급 조리하기 등) 작품의 평가 정리정돈 등
1934,None,None,Class Ⅰ Engineer Marine Machinery,None,한국산업인력공단,고용노동부,선박기계기사1급,None,조선,기사,None,None
1935,None,None,Class Ⅱ Engineer Marine Machinery,None,한국산업인력공단,고용노동부,선박기계기사2급,None,조선,기사,None,None
1936,None,None,Industrial Engineer Marine Engine Outfitting,None,한국산업인력공단,고용노동부,선박기관의장산업기사,None,조선,기사,None,None
1937,None,None,None,None,한국산업인력공단,고용노동부,선박조립기능사1급,None,조선,기사,None,None
1938,None,None,Class Ⅰ Craftsman Hull Construction,None,한국산업인력공단,고용노동부,선체건조기능사1급,None,조선,기사,None,None
1939,None,None,Class Ⅰ Craftsman Shipbuilding Metal Cutting,None,한국산업인력공단,고용노동부,조선기계절단기능사1급,None,조선,기사,None,None
1940,None,- 조선소 조선해양기자재 제작회사 해양구조물의 설계 및 제작회사 해상수송 및 항만 장비 개발회사 해양플랜트 및 해저석유개발회사 등 해운·해양산업 분야에 진출할 수 있으며 그 밖에 선급협회 선박안전원 수산진흥원 각종 연구소 및 정부출연기관 에 취업할 수 있다. - 세계 전체의 발주규모의 감소에 따른 수주감소와 대우문제로 인한 고용감소요인이 있 었으나 일본 노르웨이 등 경쟁국 조선업체의 구조조정에 따른 반사이익과 엔화상승 에 따른 가격경쟁력의 우위 최근 컴퓨터설계시스템의 도입 강재의 안정적인 조달 선가 회복기미가 뚜렷하고 LNG선 해양설비 등 고부가가치선의 수주가 호조를 보이 고 있어 당분간 조선기사 자격취득자에 대한 인력수요는 증가할 것이다.,Engineer Shipbuilding,’74.10.16. 대통령령 제7283호’98.05.09. 대통령령 제15794호현재조선기사1급조선기사조선기사,한국산업인력공단,고용노동부,조선기사,선박의 기본적인 특성 구조 등을 개발 연구 설치하기위하여 설계계획안 설계서 등 을 작성하며 선박의 건조와 시험을 감독하고 중력의 중심 이상적인 선체제작 부력 및 안정성을 유지하기 위하여 선체의 각 부분과 수선여부를 검토하는 직무를 수행함,조선,기사,유체역학과 고체역학을 복합적으로 응용하여 가장 안전성이 있고 저항추진성능이 우수하면서 경제성이 좋은 선형을 찾아내는 설계작업은 조선공학의 최종적인 단계로서 전문지식과 기술을 필요로 한다. 이에 따라 조선공학에 관한 전문지식과 기술을 겸비하여 관련 업무를 수행할 수 있는 인력을 양성하고자 자격제도 제정.,- 선박설계 및 전산응용조선제도에 관한 작업수행 - 출제기준을 참고
